group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronator,1000,,,96048254.0,ns,134
Build Voronoi Cells,voronator,1000,,,96898610.0,ns,136
Build Voronoi Cells,voronator,1000,,,92973196.0,ns,138
Build Voronoi Cells,voronator,1000,,,96368088.0,ns,140
Build Voronoi Cells,voronator,1000,,,97636788.0,ns,142
Build Voronoi Cells,voronator,1000,,,98346289.0,ns,144
Build Voronoi Cells,voronator,1000,,,100639333.0,ns,146
Build Voronoi Cells,voronator,1000,,,100966366.0,ns,148
Build Voronoi Cells,voronator,1000,,,102430876.0,ns,150
Build Voronoi Cells,voronator,1000,,,103075154.0,ns,152
Build Voronoi Cells,voronator,1000,,,104892364.0,ns,154
Build Voronoi Cells,voronator,1000,,,105558429.0,ns,156
Build Voronoi Cells,voronator,1000,,,108147740.0,ns,158
Build Voronoi Cells,voronator,1000,,,112295200.0,ns,160
Build Voronoi Cells,voronator,1000,,,113062353.0,ns,162
Build Voronoi Cells,voronator,1000,,,112282153.0,ns,164
Build Voronoi Cells,voronator,1000,,,113090594.0,ns,166
Build Voronoi Cells,voronator,1000,,,113541760.0,ns,168
Build Voronoi Cells,voronator,1000,,,116803837.0,ns,170
Build Voronoi Cells,voronator,1000,,,118709043.0,ns,172
Build Voronoi Cells,voronator,1000,,,119549682.0,ns,174
Build Voronoi Cells,voronator,1000,,,121115142.0,ns,176
Build Voronoi Cells,voronator,1000,,,122818831.0,ns,178
Build Voronoi Cells,voronator,1000,,,123990758.0,ns,180
Build Voronoi Cells,voronator,1000,,,125597786.0,ns,182
Build Voronoi Cells,voronator,1000,,,126013059.0,ns,184
Build Voronoi Cells,voronator,1000,,,126793064.0,ns,186
Build Voronoi Cells,voronator,1000,,,128999683.0,ns,188
Build Voronoi Cells,voronator,1000,,,145094754.0,ns,190
Build Voronoi Cells,voronator,1000,,,130501445.0,ns,192
Build Voronoi Cells,voronator,1000,,,135069676.0,ns,194
Build Voronoi Cells,voronator,1000,,,133998904.0,ns,196
Build Voronoi Cells,voronator,1000,,,135673854.0,ns,198
Build Voronoi Cells,voronator,1000,,,136604501.0,ns,200
