group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronator,100,,,47929879.0,ns,357
Build Voronoi Cells,voronator,100,,,50675744.0,ns,364
Build Voronoi Cells,voronator,100,,,51495451.0,ns,371
Build Voronoi Cells,voronator,100,,,52367138.0,ns,378
Build Voronoi Cells,voronator,100,,,53393169.0,ns,385
Build Voronoi Cells,voronator,100,,,54395417.0,ns,392
Build Voronoi Cells,voronator,100,,,55056933.0,ns,399
Build Voronoi Cells,voronator,100,,,56251569.0,ns,406
Build Voronoi Cells,voronator,100,,,56657754.0,ns,413
Build Voronoi Cells,voronator,100,,,57592793.0,ns,420
Build Voronoi Cells,voronator,100,,,58644245.0,ns,427
Build Voronoi Cells,voronator,100,,,60101925.0,ns,434
Build Voronoi Cells,voronator,100,,,60728958.0,ns,441
Build Voronoi Cells,voronator,100,,,61290409.0,ns,448
Build Voronoi Cells,voronator,100,,,62085533.0,ns,455
Build Voronoi Cells,voronator,100,,,62711565.0,ns,462
Build Voronoi Cells,voronator,100,,,63946331.0,ns,469
Build Voronoi Cells,voronator,100,,,64805391.0,ns,476
Build Voronoi Cells,voronator,100,,,66078095.0,ns,483
Build Voronoi Cells,voronator,100,,,67105110.0,ns,490
Build Voronoi Cells,voronator,100,,,67663173.0,ns,497
Build Voronoi Cells,voronator,100,,,66943477.0,ns,504
Build Voronoi Cells,voronator,100,,,68981462.0,ns,511
Build Voronoi Cells,voronator,100,,,70832931.0,ns,518
Build Voronoi Cells,voronator,100,,,70174001.0,ns,525
Build Voronoi Cells,voronator,100,,,73441299.0,ns,532
Build Voronoi Cells,voronator,100,,,72278464.0,ns,539
Build Voronoi Cells,voronator,100,,,74791113.0,ns,546
Build Voronoi Cells,voronator,100,,,75539405.0,ns,553
Build Voronoi Cells,voronator,100,,,76543450.0,ns,560
Build Voronoi Cells,voronator,100,,,76979607.0,ns,567
Build Voronoi Cells,voronator,100,,,78835901.0,ns,574
Build Voronoi Cells,voronator,100,,,79564448.0,ns,581
Build Voronoi Cells,voronator,100,,,80880981.0,ns,588
Build Voronoi Cells,voronator,100,,,81694951.0,ns,595
Build Voronoi Cells,voronator,100,,,83314080.0,ns,602
Build Voronoi Cells,voronator,100,,,84102193.0,ns,609
Build Voronoi Cells,voronator,100,,,84345022.0,ns,616
Build Voronoi Cells,voronator,100,,,85740545.0,ns,623
Build Voronoi Cells,voronator,100,,,86475179.0,ns,630
Build Voronoi Cells,voronator,100,,,87414208.0,ns,637
Build Voronoi Cells,voronator,100,,,88621831.0,ns,644
Build Voronoi Cells,voronator,100,,,89236912.0,ns,651
Build Voronoi Cells,voronator,100,,,90093523.0,ns,658
Build Voronoi Cells,voronator,100,,,89686118.0,ns,665
Build Voronoi Cells,voronator,100,,,92346017.0,ns,672
Build Voronoi Cells,voronator,100,,,87513745.0,ns,679
Build Voronoi Cells,voronator,100,,,94156980.0,ns,686
Build Voronoi Cells,voronator,100,,,111413270.0,ns,693
Build Voronoi Cells,voronator,100,,,101122349.0,ns,700
