group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Build Voronoi Cells,voronoice,2000000,,,2640206020.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2606095815.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2612984954.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2636263850.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2627190084.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2628438724.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2603212888.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2588882525.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2595506627.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2580281933.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2597157249.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2598797848.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2614842650.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2579070962.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2597753558.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2615927116.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2606373596.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2588502447.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2624519084.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2616117788.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2580949547.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2627166580.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2617142077.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2606343039.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2615521016.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2595533535.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2601631566.0,ns,1
Build Voronoi Cells,voronoice,2000000,,,2634362672.0,ns,1
